insee,Description,norm_km2_total_traffic,norm_total_traffic_period
30248,Curfew 8pm,149147989224884.25,-0.05881399943326686
30249,Curfew 8pm,826269752259124.2,0.2683287455424729
3025,Curfew 8pm,66460607291262.8,-0.09876335356332225
30250,Curfew 8pm,92864957911690.7,-0.08600642827626447
30251,Curfew 8pm,381496662653706.75,0.05344229916266686
30252,Curfew 8pm,169580763390664.06,-0.048942165159163664
30253,Curfew 8pm,283915900772172.1,0.006297398435063119
30254,Curfew 8pm,427735521989724.75,0.07578201440080658
30255,Curfew 8pm,192869300867398.1,-0.03769060525881542
30256,Curfew 8pm,363680785485333.25,0.04483478530150391
30257,Curfew 8pm,510429260052150.56,0.11573443941343878
30258,Curfew 8pm,72810319585842.33,-0.09569557104139215
30259,Curfew 8pm,405209952224934.0,0.06489907262091943
3026,Curfew 8pm,24386205192417.062,-0.11909106439357274
30260,Curfew 8pm,248932666079938.1,-0.010604305291108881
30261,Curfew 8pm,59841319535324.42,-0.10196137803171094
30262,Curfew 8pm,535126042442084.25,0.1276663748852911
30263,Curfew 8pm,39576133692813.45,-0.11175224414455703
30264,Curfew 8pm,99578670475788.84,-0.08276278366594329
30265,Curfew 8pm,556016523096771.9,0.13775934421271693
30266,Curfew 8pm,180998782521240.25,-0.043425694821799365
30267,Curfew 8pm,222413392180675.84,-0.02341675429480372
30268,Curfew 8pm,85202400178185.22,-0.0897084953302624
30269,Curfew 8pm,49429485809991.086,-0.10699172272167225
3027,Curfew 8pm,94713814040454.38,-0.08511317701475038
30270,Curfew 8pm,276152634737034.38,0.002546675449390207
30271,Curfew 8pm,168586395804678.8,-0.049422581177896274
30272,Curfew 8pm,332975034431073.5,0.029999693247426337
30273,Curfew 8pm,171697502529675.94,-0.047919489637362554
30274,Curfew 8pm,340974805678576.6,0.0338646807104771
30275,Curfew 8pm,134310484915014.38,-0.06598255042883536
30276,Curfew 8pm,62287739949884.21,-0.10077942120581092
30277,Curfew 8pm,118926475537481.97,-0.0734151383786691
30278,Curfew 8pm,251222254088704.6,-0.00949812004209993
30279,Curfew 8pm,214668949867084.25,-0.02715838283945664
3028,Curfew 8pm,89675350227959.75,-0.08754744655394561
30280,Curfew 8pm,45950348580642.54,-0.10867262350716189
30281,Curfew 8pm,110939323539431.03,-0.07727402901227103
30282,Curfew 8pm,141212311099623.25,-0.06264802112163864
30283,Curfew 8pm,91457213486543.77,-0.08668656204334821
30284,Curfew 8pm,291319978672493.5,0.00987458425386077
30285,Curfew 8pm,91132134394586.72,-0.08684361986113343
30286,Curfew 8pm,83034106688091.19,-0.09075607867935426
30287,Curfew 8pm,118913662984635.11,-0.07342132860018802
30288,Curfew 8pm,372163094442722.94,0.04893290470563898
30289,Curfew 8pm,291822733548201.9,0.01011748386079728
3029,Curfew 8pm,205449936621982.06,-0.03161243152555378
30290,Curfew 8pm,125919935040683.19,-0.0700363376021266
30291,Curfew 8pm,98620069463835.6,-0.08322591952053707
30292,Curfew 8pm,230510058995541.2,-0.019504952974019576
30293,Curfew 8pm,82718472072230.3,-0.09090857351895205
30294,Curfew 8pm,398225396505874.1,0.06152457359414142
30295,Curfew 8pm,145418922068913.0,-0.060615650675632286
30296,Curfew 8pm,256001955631682.0,-0.007188868193617639
30297,Curfew 8pm,15079706057461.445,-0.12358738077170955
30298,Curfew 8pm,317718276821571.75,0.022628585366568695
30299,Curfew 8pm,335718007786565.4,0.03132492584501684
3030,Curfew 8pm,71213340757830.5,-0.09646713099705334
30300,Curfew 8pm,52022423974256.92,-0.1057389777134345
30301,Curfew 8pm,487611520423352.9,0.10471033948958339
30302,Curfew 8pm,160544959983874.0,-0.05330769834822019
30303,Curfew 8pm,207519637569725.62,-0.030612481906020603
30304,Curfew 8pm,94353984488818.66,-0.08528702407398239
30305,Curfew 8pm,230033119751345.25,-0.019735380087798557
30306,Curfew 8pm,393792023081031.2,0.05938264575946883
30307,Curfew 8pm,101748959193555.53,-0.08171423634804506
30308,Curfew 8pm,151587139890246.06,-0.05763555489398609
30309,Curfew 8pm,342207587978590.1,0.03446028375796552
3031,Curfew 8pm,47166923537689.86,-0.10808485083074729
30310,Curfew 8pm,60831344167536.05,-0.10148306025571158
30311,Curfew 8pm,107694095087467.11,-0.07884191975483332
30312,Curfew 8pm,298718805100777.75,0.01344923289091183
30313,Curfew 8pm,335098503974211.06,0.031025620478152896
30314,Curfew 8pm,141815145227679.78,-0.062356769500166984
30315,Curfew 8pm,259965703767120.16,-0.005273833828736151
30316,Curfew 8pm,7932337898480.772,-0.12704054055260836
30317,Curfew 8pm,276092284590316.8,0.0025175180456045105
30318,Curfew 8pm,218346179215630.03,-0.025381776372699515
30319,Curfew 8pm,85669808197194.97,-0.08948267310638745
3032,Curfew 8pm,36453799547177.95,-0.11326076007019718
30320,Curfew 8pm,139245399701441.7,-0.0635983092811002
30321,Curfew 8pm,412785937498323.75,0.06855931329480718
30322,Curfew 8pm,48438460236438.34,-0.10747052408971632
30323,Curfew 8pm,65765392219427.17,-0.09909923785971476
30324,Curfew 8pm,305752501097517.1,0.01684747341620098
30325,Curfew 8pm,105514798799276.62,-0.07989481896551491
30326,Curfew 8pm,235862151682416.2,-0.016919157643645103
30327,Curfew 8pm,66365138452851.03,-0.09880947811515725
30328,Curfew 8pm,83590742342632.25,-0.09048714726122654
30329,Curfew 8pm,106061760675518.4,-0.07963056131000994
3033,Curfew 8pm,136791493146356.31,-0.06478388294032995
30330,Curfew 8pm,200818284815051.94,-0.033850155032033875
30331,Curfew 8pm,416402906280765.6,0.07030680563750973
30332,Curfew 8pm,35085915860968.418,-0.11392163562957791
30333,Curfew 8pm,384116455672608.5,0.05470801875146179
30334,Curfew 8pm,252872494259288.88,-0.008700827547977458
30335,Curfew 8pm,162906331134198.7,-0.05216683198976484
30336,Curfew 8pm,305068675669247.25,0.01651709188085354
30337,Curfew 8pm,241757691312776.12,-0.014070802852703786
30338,Curfew 8pm,249201832747464.75,-0.010474260848177293
30339,Curfew 8pm,20023513191116.734,-0.12119884339980876
3034,Curfew 8pm,69179605655651.79,-0.09744970417694775
30340,Curfew 8pm,164393308087717.3,-0.051448418036992294
30341,Curfew 8pm,55773743773421.375,-0.10392657539028183
30342,Curfew 8pm,144174724853035.22,-0.06121676869415453
30343,Curfew 8pm,51822412966903.27,-0.10583561048104462
30344,Curfew 8pm,562016043448744.44,0.14065793596331597
30345,Curfew 8pm,100051229430572.4,-0.0825344728331353
30346,Curfew 8pm,105817841533601.92,-0.07974840773290603
30347,Curfew 8pm,268798096236523.88,-0.001006576040128234
30348,Curfew 8pm,177483560754582.12,-0.04512402939133063
30349,Curfew 8pm,115091354907809.75,-0.07526802800443146
3035,Curfew 8pm,21260448336427.406,-0.12060123395807319
30350,Curfew 8pm,186505036717836.88,-0.04076541832391088
30351,Curfew 8pm,457135624543996.7,0.08998629903208702
30352,Curfew 8pm,730916953316252.8,0.22226025669711671
30353,Curfew 8pm,5399383411554.536,-0.12826430521206705
30354,Curfew 8pm,366393730586546.9,0.04614551013096805
30355,Curfew 8pm,727481093315268.8,0.22060026475262887
30356,Curfew 8pm,459158700871216.75,0.09096372256078365
3036,Curfew 8pm,9092181889727.29,-0.1264801767188723
3037,Curfew 8pm,58645856832753.125,-0.10253895059160445
3038,Curfew 8pm,50119724917167.33,-0.10665824249915012
3039,Curfew 8pm,39993427463750.14,-0.11155063398056855
3040,Curfew 8pm,140083197946451.31,-0.0631935377428467
3041,Curfew 8pm,59519757187759.45,-0.1021167367792896
3042,Curfew 8pm,39920600567186.8,-0.11158581936693544
3043,Curfew 8pm,29504321160026.746,-0.11661831193137884
3044,Curfew 8pm,92647896531118.0,-0.08611129871426451
3045,Curfew 8pm,103814673642410.94,-0.08071621275461281
3046,Curfew 8pm,16678925061685.19,-0.12281473850347889
3047,Curfew 8pm,70891680286728.83,-0.09662253715176745
3048,Curfew 8pm,15033839960212.67,-0.12360954039169882
3049,Curfew 8pm,60980391083180.63,-0.10141105013910325
3050,Curfew 8pm,6404624802282.87,-0.12777863565323844
3051,Curfew 8pm,20017220776441.89,-0.1212018834997164
3052,Curfew 8pm,122843762926861.83,-0.07152255093076608
3053,Curfew 8pm,27448077906369.227,-0.11761175963763038
3054,Curfew 8pm,30619696496690.35,-0.11607943256102854
3055,Curfew 8pm,82359065871078.9,-0.09108221604179625
3056,Curfew 8pm,22734388082822.953,-0.11988911876566828
3057,Curfew 8pm,24725122160594.953,-0.11892732098235564
3058,Curfew 8pm,79157569200084.8,-0.09262897833206211
3059,Curfew 8pm,177273135718514.47,-0.04522569356411149
3060,Curfew 8pm,244614725725383.56,-0.012690463109904404
3061,Curfew 8pm,352505315220212.1,0.0394354993554375
3062,Curfew 8pm,104045129239275.3,-0.08060487107181799
3063,Curfew 8pm,141668050135556.56,-0.06242783661813114
3064,Curfew 8pm,39724944243050.125,-0.11168034822488133
3065,Curfew 8pm,43903202927415.01,-0.10966167582378067
3066,Curfew 8pm,4880989194747.439,-0.12851476076721843
3067,Curfew 8pm,30862787369247.78,-0.11596198630591097
3068,Curfew 8pm,12352080580378.363,-0.12490519823756702
3069,Curfew 8pm,28065507758939.91,-0.11731345627798821
3070,Curfew 8pm,25444520511796.78,-0.11857975284292886
3071,Curfew 8pm,60932310729557.31,-0.10143427954882307
3072,Curfew 8pm,34169542476410.92,-0.11436436974449318
3073,Curfew 8pm,100944982296890.5,-0.08210266753314459
3074,Curfew 8pm,27452346671551.484,-0.11760969723816897
3075,Curfew 8pm,132365086673788.06,-0.06692244478085542
3076,Curfew 8pm,24079960807664.64,-0.1192390224627572
3077,Curfew 8pm,22291756081182.625,-0.12010297077270146
3078,Curfew 8pm,55662611493897.016,-0.10398026753394607
3079,Curfew 8pm,50810747764165.55,-0.10632438362272745
3080,Curfew 8pm,98274013775190.27,-0.08339311191351319
3081,Curfew 8pm,129155981502633.61,-0.06847288302094817
3082,Curfew 8pm,71810050870734.1,-0.09617883811540777
3083,Curfew 8pm,180163854486603.16,-0.043829079654513076
3084,Curfew 8pm,13520254993267.393,-0.12434080966684607
3085,Curfew 8pm,56974973040718.36,-0.10334621678817785
3086,Curfew 8pm,40518952034621.3,-0.11129673348577925
3087,Curfew 8pm,11303608976293.496,-0.12541175392269582
3088,Curfew 8pm,13938019194126.502,-0.12413897222063962
3089,Curfew 8pm,97671538311436.44,-0.08368419025090076
3090,Curfew 8pm,33871814456232.5,-0.11450821324073662
3091,Curfew 8pm,74404684303439.08,-0.09492527405984218
3092,Curfew 8pm,22565203850554.742,-0.11997085797000696
3093,Curfew 8pm,218887928172077.94,-0.025120037272916437
3094,Curfew 8pm,391107087491028.5,0.05808545336816163
3095,Curfew 8pm,320550307956921.3,0.02399684509480928
3096,Curfew 8pm,36183739081953.04,-0.11339123634008873
3097,Curfew 8pm,67777901213285.07,-0.09812691980337467
3098,Curfew 8pm,312594566899934.25,0.020153130256821816
3099,Curfew 8pm,22835293973544.914,-0.11984036737134433
3100,Curfew 8pm,56546288890510.99,-0.10355333006865786
31001,Curfew 8pm,56391631647206.984,-0.10362805074353047
31002,Curfew 8pm,236329267426455.38,-0.016693476628695008
31003,Curfew 8pm,562761691455454.2,0.1410181862890589
31004,Curfew 8pm,365145193855329.5,0.045542295530948115
31005,Curfew 8pm,150753488525252.7,-0.05803832292004186
31006,Curfew 8pm,439860074224846.44,0.08163983719773664
31007,Curfew 8pm,303686501102439.75,0.015849311864752958
31008,Curfew 8pm,38186627480344.91,-0.11242356635176368
31009,Curfew 8pm,258270967593782.3,-0.006092623999164314
3101,Curfew 8pm,120122859455571.97,-0.07283712074524532
31010,Curfew 8pm,191123360273148.25,-0.03853413419223502
31011,Curfew 8pm,134755364840661.31,-0.0657676123659845
31012,Curfew 8pm,326930918231276.25,0.02707955558164875
31013,Curfew 8pm,613821924554217.8,0.1656872867772468
31014,Curfew 8pm,152645603255155.72,-0.05712417181703233
31015,Curfew 8pm,497402637870352.9,0.10944079302520468
31017,Curfew 8pm,160727310727531.12,-0.05321959791180674
31018,Curfew 8pm,31691228273131.11,-0.11556173564769533
31019,Curfew 8pm,232655100831596.12,-0.018468603365065527
3102,Curfew 8pm,27154652226554.305,-0.11775352451299176
31020,Curfew 8pm,33288863945917.953,-0.11478985834585737
31021,Curfew 8pm,185713931548612.0,-0.041147630698041344
31022,Curfew 8pm,3510672665018669.5,1.5652637806324938
31023,Curfew 8pm,251041759272770.88,-0.009585323810701091
31024,Curfew 8pm,338549856463670.0,0.032693097420883145
31025,Curfew 8pm,271187312251942.56,0.00014774320981225997
31026,Curfew 8pm,91823778466591.88,-0.08650946084777068
31027,Curfew 8pm,215988214222387.03,-0.026520997089797053
31028,Curfew 8pm,48732423894566.19,-0.1073284992969935
31029,Curfew 8pm,507398537632279.25,0.11427018452484487
3103,Curfew 8pm,21012728577933.39,-0.12072091660040227
31030,Curfew 8pm,176404627994268.2,-0.04564530199564287
31031,Curfew 8pm,651483245404616.8,0.18388287367907938
31032,Curfew 8pm,440020415174450.1,0.08171730388282783
31033,Curfew 8pm,172143599927919.44,-0.04770396336815219
31034,Curfew 8pm,123937623921701.9,-0.07099406594031128
31035,Curfew 8pm,1509827827860220.0,0.5985811128573436
31036,Curfew 8pm,554672753864854.4,0.13711011924441355
31037,Curfew 8pm,138301512977639.95,-0.06405433611501406
31038,Curfew 8pm,368333344588927.06,0.04708260990175174
31039,Curfew 8pm,278623250398126.62,0.003740321900108259
3104,Curfew 8pm,91966575987572.03,-0.08644047004650054
31040,Curfew 8pm,103096647932740.55,-0.08106311771978796
31041,Curfew 8pm,736474860531957.8,0.22494548869249456
31042,Curfew 8pm,49442476758777.03,-0.10698544631043032
31043,Curfew 8pm,54172771481122.69,-0.10470006473728752
31044,Curfew 8pm,956687266238728.9,0.3313383043033871
31045,Curfew 8pm,125711447819514.47,-0.07013706554435056
31046,Curfew 8pm,73978664844113.28,-0.09513109992890359
31047,Curfew 8pm,687401778775919.2,0.20123645503486934
31048,Curfew 8pm,235417213237253.56,-0.017134123979453717
31049,Curfew 8pm,405869924967872.5,0.06521793003552472
3105,Curfew 8pm,9536078924572.93,-0.126265713527178
31050,Curfew 8pm,86717330330713.33,-0.08897657614585495
31051,Curfew 8pm,2078582535442.526,-0.12986870780763715
31052,Curfew 8pm,186814231175360.88,-0.040616034964686944
31053,Curfew 8pm,459183856450530.94,0.09097587615813876
31054,Curfew 8pm,1138974197860950.2,0.4194079107459184
31055,Curfew 8pm,135330884969895.75,-0.06548955715472846
31056,Curfew 8pm,1015197736430145.5,0.3596068918355136
31057,Curfew 8pm,699078197150118.5,0.20687776767161523
31058,Curfew 8pm,921184881322199.9,0.31418577976668677
31059,Curfew 8pm,119139114016028.83,-0.07331240480938082
3106,Curfew 8pm,67384446464133.97,-0.0983170124479889
31060,Curfew 8pm,343503830189480.9,0.035086546652136855
31061,Curfew 8pm,90841367061763.58,-0.08698410039004567
31062,Curfew 8pm,273069214301315.62,0.0010569601864585153
31063,Curfew 8pm,77158534619339.7,-0.09359478639753603
31064,Curfew 8pm,553358806554875.3,0.13647530235739777
31065,Curfew 8pm,128399559404183.58,-0.06883833871172139
31066,Curfew 8pm,129361891859103.06,-0.06837340005804281
31067,Curfew 8pm,151293949551833.78,-0.057777206067149915
31068,Curfew 8pm,406793639091336.5,0.06566421073483165
31069,Curfew 8pm,1054973940180198.1,0.37882425744077264
3107,Curfew 8pm,78896815805745.6,-0.09275495800934146
31070,Curfew 8pm,82366453244000.73,-0.09107864692677478
31071,Curfew 8pm,333769925768843.7,0.030383734860607255
31072,Curfew 8pm,260593973557961.25,-0.004970293291152372
31073,Curfew 8pm,442784046037322.56,0.0830525168916793
31074,Curfew 8pm,319013464649095.25,0.023254338848861918
31075,Curfew 8pm,283843358112354.9,0.006262350374055433
31076,Curfew 8pm,161517230671390.38,-0.052837958164197375
31077,Curfew 8pm,364382910957219.0,0.045174008269557406
31078,Curfew 8pm,51615903591801.234,-0.10593538285216347
31079,Curfew 8pm,529710015972736.0,0.125049690763215
3108,Curfew 8pm,72068666483591.78,-0.09605389127998969
31080,Curfew 8pm,49601811327622.484,-0.10690846584536882
31081,Curfew 8pm,75916808745336.28,-0.09419471041874687
31082,Curfew 8pm,143777126080788.94,-0.061408863470681536
31083,Curfew 8pm,59326104427736.125,-0.1022102976407841
31084,Curfew 8pm,226275120201739.38,-0.02155100964719509
31085,Curfew 8pm,41496810469448.33,-0.11082429365289972
31086,Curfew 8pm,179185769577315.0,-0.04430162890564045
31087,Curfew 8pm,27341832469727.24,-0.11766309076547428
31088,Curfew 8pm,882764506830220.2,0.29562346577757553
31089,Curfew 8pm,422129239344594.5,0.07307341043359807
3109,Curfew 8pm,153788684145506.2,-0.056571906861726716
31090,Curfew 8pm,102367814777408.56,-0.08141524416451512
31091,Curfew 8pm,1152714662813229.5,0.42604644116560053
31092,Curfew 8pm,276863709896149.6,0.0028902223446998624
31093,Curfew 8pm,89487210717466.44,-0.08763834375923608
31094,Curfew 8pm,158209764683453.47,-0.054435918178595645
31095,Curfew 8pm,107346672231996.56,-0.07900977267702658
31096,Curfew 8pm,243057185433037.7,-0.013442968839989142
31097,Curfew 8pm,108675638860008.44,-0.07836769939803351
31098,Curfew 8pm,124561226465190.97,-0.07069278032376768
31099,Curfew 8pm,18960036292342.438,-0.12171264870171532
3110,Curfew 8pm,111766711375972.53,-0.07687428713011261
31100,Curfew 8pm,113757331535856.78,-0.07591254438477472
31101,Curfew 8pm,561820920118579.4,0.1405636646146106
31102,Curfew 8pm,106282437578968.55,-0.07952394407823773
31103,Curfew 8pm,258449898686156.72,-0.006006175723659822
31104,Curfew 8pm,431350903862847.3,0.0775287400485082
31105,Curfew 8pm,377223439061675.25,0.05137774567744446
31106,Curfew 8pm,121878713456512.72,-0.07198880227580137
31107,Curfew 8pm,234444776091349.4,-0.017603944585723865
31108,Curfew 8pm,265251437929911.44,-0.002720098773051427
31109,Curfew 8pm,150313633350842.38,-0.0582508333384097
3111,Curfew 8pm,81537116947922.88,-0.09147933018231091
31110,Curfew 8pm,234287529154537.38,-0.017679916437990432
31111,Curfew 8pm,118121662966647.47,-0.07380397330908688
31112,Curfew 8pm,369762463795254.6,0.04777307062178609
31113,Curfew 8pm,982526682192994.8,0.34382228861068365
31114,Curfew 8pm,208045209450601.78,-0.03035855855400571
31115,Curfew 8pm,62078202588883.125,-0.10088065650970324
31116,Curfew 8pm,1433710125008553.0,0.5618058153974643
31117,Curfew 8pm,464960231981081.3,0.09376665833386894
31118,Curfew 8pm,428672833797632.25,0.07623486464795116
31119,Curfew 8pm,57624820339501.45,-0.10303225135279394
3112,Curfew 8pm,151641889890150.44,-0.05760910312971865
31120,Curfew 8pm,88807623721149.19,-0.08796667755023521
31121,Curfew 8pm,319120877316536.25,0.02330623390938154
31122,Curfew 8pm,77012503034499.62,-0.09366533969551845
31123,Curfew 8pm,20292997356836.855,-0.12106864556167382
31124,Curfew 8pm,83588497973308.52,-0.09048823159964453
31125,Curfew 8pm,107982978097051.6,-0.07870234961266445
31126,Curfew 8pm,200027214508437.94,-0.03423235056273847
31127,Curfew 8pm,145442905854348.0,-0.060604063215546886
31128,Curfew 8pm,34893759608926.574,-0.11401447347232502
31129,Curfew 8pm,390049815963995.75,0.05757464611247947
3113,Curfew 8pm,11504289486172.309,-0.12531479769347836
31130,Curfew 8pm,87742809636629.61,-0.08848112889638246
31131,Curfew 8pm,424518052037288.4,0.07422753482330734
31132,Curfew 8pm,96742099113379.97,-0.08413323694698942
31133,Curfew 8pm,41108551843227.83,-0.11101187585698237
31134,Curfew 8pm,310975913732480.75,0.019371098620456235
31135,Curfew 8pm,127155729486086.9,-0.06943927927500457
31136,Curfew 8pm,782543753874242.8,0.2472030870282131
31137,Curfew 8pm,233476756647671.94,-0.01807163083549889
31138,Curfew 8pm,291147030177499.75,0.009791026393989093
31139,Curfew 8pm,198849650167004.9,-0.03480127575769262
3114,Curfew 8pm,49000374609178.24,-0.10719904232620645
31140,Curfew 8pm,136428144739372.97,-0.0649594300896498
31141,Curfew 8pm,354483551130643.75,0.04039125880857954
31142,Curfew 8pm,20314826912822.28,-0.12105809889007568
31143,Curfew 8pm,284977454690914.25,0.006810274673689482
31144,Curfew 8pm,92895708092543.94,-0.08599157171851958
31145,Curfew 8pm,153026043094799.0,-0.05694036715997726
31146,Curfew 8pm,134188394224795.28,-0.06604153698888222
31147,Curfew 8pm,290669650328829.94,0.009560386407777264
31148,Curfew 8pm,450148858900526.0,0.08661073230851148
31149,Curfew 8pm,915210878384427.2,0.31129951642935366
3115,Curfew 8pm,38669772655915.41,-0.11219014092138074
31150,Curfew 8pm,557348261855513.5,0.13840275681132114
31151,Curfew 8pm,265689442675508.34,-0.0025084823657676356
31152,Curfew 8pm,79208422047424.16,-0.09260440942735895
31153,Curfew 8pm,727673932946068.8,0.22069343276110834
31155,Curfew 8pm,161059586419786.1,-0.0530590631483605
31156,Curfew 8pm,155428139276277.62,-0.05577982502205616
31157,Curfew 8pm,1116640751047302.2,0.40861779071987364
31158,Curfew 8pm,380316690891406.8,0.05287221085302093
31159,Curfew 8pm,130573976619811.11,-0.06778779676272938
3116,Curfew 8pm,42278895174426.016,-0.11044643940103896
31160,Curfew 8pm,429053992961100.6,0.07641901683713932
31161,Curfew 8pm,666753475104869.5,0.19126049042878374
31162,Curfew 8pm,679213318180231.0,0.19728030471945895
31163,Curfew 8pm,350902700769154.25,0.038661216620368546
31164,Curfew 8pm,117587463386213.47,-0.07406206502412045
31165,Curfew 8pm,391595206014297.4,0.0583212816080636
31166,Curfew 8pm,234660312012798.06,-0.017499811153846526
31167,Curfew 8pm,143107368822082.22,-0.06173244814930552
31168,Curfew 8pm,81156110777597.62,-0.09166340845481298
31169,Curfew 8pm,869995692342691.9,0.28945437588919637
3117,Curfew 8pm,23450608983254.57,-0.11954308577106144
31170,Curfew 8pm,266924026223077.5,-0.0019120090684926858
31171,Curfew 8pm,957462302757479.5,0.33171275331395256
31172,Curfew 8pm,135740623283874.78,-0.0652915973134199
31173,Curfew 8pm,169717934486674.0,-0.04887589269336825
31174,Curfew 8pm,77991324705428.66,-0.09319243448739967
31175,Curfew 8pm,289879817401227.6,0.009178788700962781
31176,Curfew 8pm,320449329159538.5,0.023948058476561875
31177,Curfew 8pm,487097381014101.6,0.1044619395904442
31178,Curfew 8pm,67170989070019.53,-0.09842014166589064
31179,Curfew 8pm,37906460958859.86,-0.11255892523386224
3118,Curfew 8pm,100798147000382.9,-0.08217360913417003
31180,Curfew 8pm,444656920159460.0,0.08395737214040816
31181,Curfew 8pm,373370644849344.4,0.049516317285598736
31182,Curfew 8pm,1212073632022212.0,0.454724970177782
31183,Curfew 8pm,108907172068989.42,-0.07825583708068652
31184,Curfew 8pm,698269454115887.8,0.20648703378792985
31185,Curfew 8pm,2610348691295180.5,1.1302837338953544
31186,Curfew 8pm,6411609716337113.0,2.9668145234671397
31187,Curfew 8pm,543339353858351.44,0.13163453155775998
31188,Curfew 8pm,441617516225372.9,0.08248892288892982
31189,Curfew 8pm,187972985619785.88,-0.04005619753160349
3119,Curfew 8pm,13151814258036.219,-0.12451881710962016
31190,Curfew 8pm,12771468713871.848,-0.12470257620901708
31191,Curfew 8pm,70513845957541.44,-0.0968050829896719
31192,Curfew 8pm,176029421722616.47,-0.04582657812106265
31193,Curfew 8pm,65793989467196.664,-0.09908542146413454
31194,Curfew 8pm,77519344229125.06,-0.09342046583570697
31195,Curfew 8pm,102055036256553.62,-0.08156635911823248
31196,Curfew 8pm,264709668577697.12,-0.002981847726788949
31197,Curfew 8pm,278254935051161.75,0.003562375037076051
31198,Curfew 8pm,435940538566056.0,0.0797461635271384
31199,Curfew 8pm,249136256256237.28,-0.010505943293665236
3120,Curfew 8pm,27231150070924.05,-0.11771656555500508
31200,Curfew 8pm,404952112378377.2,0.06477450058709683
31201,Curfew 8pm,740278537715723.8,0.2267831868183424
31202,Curfew 8pm,227237221726403.1,-0.021086182564524703
31203,Curfew 8pm,1118155077940554.2,0.40934941844725475
31204,Curfew 8pm,165065566842188.06,-0.051123624792589646
31205,Curfew 8pm,946302975328452.0,0.3263212665732871
31206,Curfew 8pm,47235574614638.64,-0.10805168293837603
31207,Curfew 8pm,559141865491992.0,0.1392693135357819
31208,Curfew 8pm,79560558273858.53,-0.09243427930009067
31209,Curfew 8pm,74559935114183.53,-0.09485026661043003
3121,Curfew 8pm,73493140842611.23,-0.09536567465869993
31210,Curfew 8pm,353576307545725.44,0.03995293563993432
31211,Curfew 8pm,705624467103414.9,0.21004051451979958
31212,Curfew 8pm,372229855225121.1,0.04896515932630366
31213,Curfew 8pm,66067243837245.23,-0.09895340209985695
31215,Curfew 8pm,204333148645679.78,-0.03215199339473115
31216,Curfew 8pm,583443964297188.8,0.1510105626667771
31217,Curfew 8pm,448251343610652.9,0.08569397199382174
31218,Curfew 8pm,115628013025770.8,-0.07500874847834359
31219,Curfew 8pm,327544376791253.25,0.027375940261917243
3122,Curfew 8pm,21290331978953.773,-0.12058679605727061
31220,Curfew 8pm,123228359511957.14,-0.07133673799515376
31221,Curfew 8pm,65575446193252.2,-0.09919100786001969
31222,Curfew 8pm,33002565509133.086,-0.11492817978463724
31223,Curfew 8pm,681356129438178.8,0.19831557665304544
31224,Curfew 8pm,459466931829837.5,0.09111264041779928
31225,Curfew 8pm,150796416148220.88,-0.05801758298642908
31226,Curfew 8pm,136211935776253.8,-0.06506388869302744
31227,Curfew 8pm,772188441536627.8,0.24220004992595234
31228,Curfew 8pm,303640837937383.4,0.015827250288864624
31229,Curfew 8pm,247042905408259.28,-0.011517319060906948
31230,Curfew 8pm,972647450555121.8,0.33904926382739736
31231,Curfew 8pm,382146580754095.25,0.05375629880494355
31232,Curfew 8pm,288695051252656.44,0.008606384044729166
31233,Curfew 8pm,865757762743383.8,0.28740687424648
31234,Curfew 8pm,228394149115389.12,-0.020527227849977497
31235,Curfew 8pm,46666798869331.31,-0.10832647968654383
31236,Curfew 8pm,71862702448652.75,-0.0961534001769631
31237,Curfew 8pm,226759727888173.7,-0.021316877623338625
31238,Curfew 8pm,855315941528075.8,0.28236204148314575
31239,Curfew 8pm,41671745869644.47,-0.11073977584511704
3124,Curfew 8pm,57133014144649.61,-0.10326986124419506
31240,Curfew 8pm,183319268554536.56,-0.04230458158625855
31241,Curfew 8pm,85404272705046.06,-0.08961096319324098
31242,Curfew 8pm,124190811329100.12,-0.07087174167313903
31243,Curfew 8pm,226048525947079.2,-0.02166048577174481
31244,Curfew 8pm,300412616817543.9,0.01426757642193628
31245,Curfew 8pm,64897392345627.67,-0.09951860092977903
31246,Curfew 8pm,96106292751017.56,-0.08444041868299539
31247,Curfew 8pm,187767476557886.8,-0.040155486614154585
31248,Curfew 8pm,686190587721440.2,0.2006512835223237
31249,Curfew 8pm,72343136593239.03,-0.09592128454662842
3125,Curfew 8pm,8036783775322.609,-0.12699007885913344
31250,Curfew 8pm,286253569799977.56,0.007426813415278973
31251,Curfew 8pm,214950580154375.06,-0.027022316757575347
31252,Curfew 8pm,664402586492084.5,0.19012468857466464
31253,Curfew 8pm,357967925653765.4,0.04207468992576829
31254,Curfew 8pm,1733924623436484.5,0.7068506218989238
31255,Curfew 8pm,164693293201171.47,-0.051303484054915735
31256,Curfew 8pm,1699104889976127.5,0.6900279117079227
31258,Curfew 8pm,953092107776119.8,0.32960134933858076
31259,Curfew 8pm,424321301301593.0,0.07413247721437309
3126,Curfew 8pm,482326489714442.25,0.10215694429867048
31260,Curfew 8pm,444884208595258.3,0.08406718364972239
31261,Curfew 8pm,518165641297838.75,0.11947217335593102
31262,Curfew 8pm,306593685982716.0,0.017253881166474614
31263,Curfew 8pm,436001142150707.5,0.07977544337622998
31264,Curfew 8pm,514263199652097.25,0.11758675843975004
