insee,Description,norm_km2_total_traffic,norm_total_traffic_period
10119,Nov. Lockdown,11496246840017.508,-0.10647174417468057
1012,Nov. Lockdown,59632221251916.41,-0.0867740960656178
10120,Nov. Lockdown,36848552268851.125,-0.09609736623402745
10121,Nov. Lockdown,20586497406909.156,-0.10275193671098085
10122,Nov. Lockdown,72218127903766.72,-0.08162383654785518
10123,Nov. Lockdown,94912217042921.17,-0.07233722320969728
10124,Nov. Lockdown,60783941414373.14,-0.08630280242801404
10125,Nov. Lockdown,86808400493828.22,-0.07565337352502098
10126,Nov. Lockdown,86840004070194.31,-0.07564044107410765
10127,Nov. Lockdown,70914207704523.95,-0.08215741172859639
10128,Nov. Lockdown,54975621815899.11,-0.08867961596411714
10129,Nov. Lockdown,76721820760384.97,-0.07978088731571006
1013,Nov. Lockdown,16434627732322.281,-0.10445091691952287
10130,Nov. Lockdown,75472332605733.55,-0.08029218844314048
10131,Nov. Lockdown,59559552261894.86,-0.08680383283133976
10132,Nov. Lockdown,55929165956654.3,-0.08828941763177775
10133,Nov. Lockdown,17964945886080.086,-0.10382469777976487
10134,Nov. Lockdown,85569586390358.31,-0.07616030674037234
10135,Nov. Lockdown,43541756621836.56,-0.09335845036750738
10136,Nov. Lockdown,58063980620758.875,-0.08741583340406958
10137,Nov. Lockdown,22066315691165.977,-0.10214638254520826
10138,Nov. Lockdown,274461261208753.2,0.001135765205031504
10139,Nov. Lockdown,33444528945070.36,-0.09749032138671884
1014,Nov. Lockdown,189565461392783.94,-0.03360431456156879
10140,Nov. Lockdown,22409651525968.945,-0.10200588661592033
10141,Nov. Lockdown,23912373158488.703,-0.10139096020620515
10142,Nov. Lockdown,47629806686969.58,-0.09168558568326582
10143,Nov. Lockdown,7474778340654.426,-0.10811736311872241
10144,Nov. Lockdown,99787294673111.33,-0.07034230018513893
10145,Nov. Lockdown,3174062371864.79,-0.10987725249055375
10146,Nov. Lockdown,180090969683428.62,-0.037481356752637036
10147,Nov. Lockdown,1538874058768863.0,0.5185441828224814
10148,Nov. Lockdown,28731360348061.383,-0.09941898986464665
10149,Nov. Lockdown,76632827807164.25,-0.07981730398532452
1015,Nov. Lockdown,123793005611415.16,-0.06051896010637859
10150,Nov. Lockdown,257706819836569.7,-0.005720293999030517
10151,Nov. Lockdown,33993613909692.6,-0.09726563117223277
10153,Nov. Lockdown,171325617055550.88,-0.04106821323004751
10154,Nov. Lockdown,67576443800147.234,-0.08352325296610734
10155,Nov. Lockdown,25659990120836.594,-0.10067582055494988
10156,Nov. Lockdown,89359461888524.47,-0.0746094576124157
10157,Nov. Lockdown,145944225372258.75,-0.05145449351218501
10158,Nov. Lockdown,94586822273024.47,-0.0724703775033885
10159,Nov. Lockdown,29296218416128.83,-0.09918784516274139
1016,Nov. Lockdown,226468661991845.38,-0.01850321256084186
10160,Nov. Lockdown,3214049147808.1943,-0.10986088956342549
10161,Nov. Lockdown,27253646596866.53,-0.10002368283767939
10162,Nov. Lockdown,214876376754408.12,-0.023246873786706184
10163,Nov. Lockdown,16812522933531.46,-0.10429627900502202
10164,Nov. Lockdown,194970208443174.62,-0.03139264632761746
10165,Nov. Lockdown,120380649242383.06,-0.061915325211710254
10166,Nov. Lockdown,123049285182946.6,-0.06082329679989058
10167,Nov. Lockdown,185039313542053.25,-0.035456452567343644
10168,Nov. Lockdown,472638782817440.8,0.0822316842441018
10169,Nov. Lockdown,107484154267893.69,-0.06719268009963776
1017,Nov. Lockdown,101044312066266.9,-0.06982791802959187
10170,Nov. Lockdown,65957874731348.0,-0.08418558512717689
10171,Nov. Lockdown,145151078721539.53,-0.051779055834141184
10172,Nov. Lockdown,31035020134314.95,-0.09847631278400143
10173,Nov. Lockdown,546553356246016.56,0.11247815323772971
10174,Nov. Lockdown,24056100782341.383,-0.10133214564614294
10175,Nov. Lockdown,91463925417207.5,-0.07374829332618682
10176,Nov. Lockdown,68172861828724.95,-0.0832791936612661
10177,Nov. Lockdown,240735959327185.5,-0.012664913745612528
10178,Nov. Lockdown,51305302129162.81,-0.09018154184222352
10179,Nov. Lockdown,78141424110496.31,-0.07919997361059501
10180,Nov. Lockdown,21081873446107.605,-0.10254922464332236
10181,Nov. Lockdown,29629466853576.312,-0.09905147708182199
10182,Nov. Lockdown,51248805722585.03,-0.09020466064993006
10183,Nov. Lockdown,99075657769940.22,-0.070633508028573
10184,Nov. Lockdown,193199574367000.2,-0.03211720477664676
10185,Nov. Lockdown,30386608484111.062,-0.0987416483188395
10186,Nov. Lockdown,78123829327968.39,-0.0792071735445119
10187,Nov. Lockdown,87435214597115.23,-0.07539687588916356
10188,Nov. Lockdown,41752090500829.41,-0.09409079689035238
10189,Nov. Lockdown,140249522565569.86,-0.053784814095539014
1019,Nov. Lockdown,25679658112498.97,-0.10066777224630939
10190,Nov. Lockdown,56257569623772.78,-0.08815503207187879
10191,Nov. Lockdown,467900109774132.1,0.0802925791309014
10192,Nov. Lockdown,51577197222320.19,-0.09007028006902731
10193,Nov. Lockdown,196671327457066.44,-0.03069653403038735
10194,Nov. Lockdown,67443357740867.33,-0.08357771290788574
10195,Nov. Lockdown,55235764606011.33,-0.08857316333278797
10196,Nov. Lockdown,17741365701155.062,-0.10391618868361835
10197,Nov. Lockdown,29375124786272.43,-0.09915555600828586
10198,Nov. Lockdown,112854059073497.88,-0.06499526960712658
10199,Nov. Lockdown,80621695656943.42,-0.07818502550299505
10200,Nov. Lockdown,256716855100995.9,-0.00612539594700092
10201,Nov. Lockdown,130602468191294.1,-0.057732470389508336
10202,Nov. Lockdown,40786424219463.47,-0.09448595570522061
10203,Nov. Lockdown,20917395002886.164,-0.10261653061428659
10204,Nov. Lockdown,122283596837531.34,-0.0611366229509339
10205,Nov. Lockdown,13123796006111.742,-0.10580573728179843
10206,Nov. Lockdown,96769725252708.73,-0.07157711512996874
10207,Nov. Lockdown,96372429972730.48,-0.07173969172088675
10208,Nov. Lockdown,62422474626449.52,-0.08563230077055689
10209,Nov. Lockdown,41019203473891.11,-0.09439070046427399
1021,Nov. Lockdown,242367261456537.25,-0.011997371108403702
10210,Nov. Lockdown,34130800875829.25,-0.09720949310466222
10211,Nov. Lockdown,56818322824094.0,-0.0879255671165952
10212,Nov. Lockdown,198297420238338.3,-0.030031123102500057
10213,Nov. Lockdown,68721523371286.17,-0.08305467671467083
10214,Nov. Lockdown,104449837829017.56,-0.0684343480661587
10215,Nov. Lockdown,5029557028818.49,-0.10911796837368572
10216,Nov. Lockdown,57777599406688.586,-0.08753302302054088
10217,Nov. Lockdown,123229353905349.06,-0.06074961115474333
10218,Nov. Lockdown,15403302723958.568,-0.10487294384115517
10219,Nov. Lockdown,6997855481273.017,-0.1083125239890286
1022,Nov. Lockdown,310007937084406.5,0.01568176580853125
10220,Nov. Lockdown,113295161056237.25,-0.06481476694269808
10221,Nov. Lockdown,144064580617376.16,-0.0522236600535103
10222,Nov. Lockdown,29508706792806.508,-0.09910089312069384
10223,Nov. Lockdown,28385607351285.613,-0.09956047491707054
10224,Nov. Lockdown,32151864370733.78,-0.09801929067049094
10225,Nov. Lockdown,325757827151716.5,0.022126754117017783
10226,Nov. Lockdown,42338193771197.08,-0.09385095847186554
10227,Nov. Lockdown,42189456862815.39,-0.09391182287355111
10228,Nov. Lockdown,158339339251394.25,-0.0463823080117162
10229,Nov. Lockdown,126811153985582.48,-0.05928390824876849
1023,Nov. Lockdown,432696062365253.5,0.0658867849957059
10230,Nov. Lockdown,93635176094580.34,-0.07285979917348755
10231,Nov. Lockdown,66684670237453.414,-0.08388817425513326
10232,Nov. Lockdown,120787255179339.48,-0.06174893862115972
10233,Nov. Lockdown,94517870058909.22,-0.07249859333295415
10234,Nov. Lockdown,108280586769042.31,-0.06686677317987738
10235,Nov. Lockdown,516328342862539.0,0.10010982196380655
10236,Nov. Lockdown,79799920652854.12,-0.07852130278943498
10237,Nov. Lockdown,17591337028362.188,-0.10397758168623332
10238,Nov. Lockdown,41657860443843.92,-0.09412935662714952
10239,Nov. Lockdown,171429221599849.25,-0.04102581737370468
1024,Nov. Lockdown,96708961569290.44,-0.07160198014347283
10240,Nov. Lockdown,34672790146569.902,-0.09698770650816407
10241,Nov. Lockdown,70319774123804.39,-0.08240065898057951
10242,Nov. Lockdown,20178537859631.062,-0.10291887721033074
10243,Nov. Lockdown,145306866696251.38,-0.051715306076439406
10245,Nov. Lockdown,194717163685132.88,-0.031496194384152014
10246,Nov. Lockdown,225560176240944.8,-0.018874972618718934
10247,Nov. Lockdown,40805275205123.27,-0.09447824172235078
10248,Nov. Lockdown,101170345313476.05,-0.06977634415820153
10249,Nov. Lockdown,113465596235230.56,-0.06474502342504353
1025,Nov. Lockdown,73630359804403.17,-0.08104593930225058
10250,Nov. Lockdown,28658146694946.016,-0.09944894951111614
10251,Nov. Lockdown,36839180229987.836,-0.09610120135164685
10252,Nov. Lockdown,48548912030027.31,-0.09130947999840332
10253,Nov. Lockdown,172845932052785.88,-0.0404460874665964
10254,Nov. Lockdown,86588547585178.66,-0.07574333919587822
10255,Nov. Lockdown,103504556394874.4,-0.0688211652290243
10256,Nov. Lockdown,26457408521254.81,-0.10034951019686462
10257,Nov. Lockdown,179801180240341.3,-0.037599941045266295
10258,Nov. Lockdown,5086276030116.326,-0.1090947584783359
10259,Nov. Lockdown,136918273683673.38,-0.05514798933071376
1026,Nov. Lockdown,1506493744865030.8,0.5052938843350986
10260,Nov. Lockdown,132105894974891.17,-0.05711725542600456
10261,Nov. Lockdown,32081621721574.83,-0.09804803455699757
10262,Nov. Lockdown,52306006486852.45,-0.08977204514999278
10263,Nov. Lockdown,46911005861415.5,-0.09197972506436804
10264,Nov. Lockdown,49440754667197.97,-0.09094453044351691
10265,Nov. Lockdown,4594273188736136.0,1.7688393649629046
10266,Nov. Lockdown,99633784838622.34,-0.07040511770858136
10267,Nov. Lockdown,28315275747936.086,-0.09958925520438477
10268,Nov. Lockdown,111373436269707.8,-0.0656011529891009
10269,Nov. Lockdown,80504096499393.94,-0.07823314807351811
1027,Nov. Lockdown,303071349065538.44,0.012843255286150948
10270,Nov. Lockdown,91669735371476.72,-0.073664074151109
10271,Nov. Lockdown,157426412131366.8,-0.04675588551542776
10272,Nov. Lockdown,89900232619279.2,-0.07438816965279244
10273,Nov. Lockdown,88203447160072.12,-0.07508250862277023
10274,Nov. Lockdown,49001688792616.06,-0.09112419991525558
10275,Nov. Lockdown,163094365841582.78,-0.04443651088873083
10276,Nov. Lockdown,71595806871675.75,-0.08187849558095385
10278,Nov. Lockdown,28588135679199.047,-0.09947759861127024
10279,Nov. Lockdown,20188386469066.77,-0.10291484707599985
1028,Nov. Lockdown,343382912140844.44,0.029339088057480152
10280,Nov. Lockdown,197806770598000.72,-0.03023190108774469
10281,Nov. Lockdown,53492855997778.75,-0.08928637628569197
10282,Nov. Lockdown,82485373769974.19,-0.07742239264664287
10283,Nov. Lockdown,68336569737756.78,-0.08321220299941336
10284,Nov. Lockdown,174987903234537.44,-0.03956957473130074
10285,Nov. Lockdown,303003001076163.1,0.012815286710462491
10286,Nov. Lockdown,113250427940626.03,-0.06483307211218715
10287,Nov. Lockdown,32966392887590.1,-0.09768597870795452
10288,Nov. Lockdown,38174123341336.336,-0.09555493133272187
10289,Nov. Lockdown,8464875031216.437,-0.10771220717365408
1029,Nov. Lockdown,99310729290126.88,-0.07053731477307812
10290,Nov. Lockdown,68302579504707.234,-0.08322611209044006
10291,Nov. Lockdown,121244631981191.28,-0.06156177616301495
10293,Nov. Lockdown,38365064344772.07,-0.09547679665816257
10294,Nov. Lockdown,129319221879469.28,-0.058257585640552875
10295,Nov. Lockdown,89158399527714.28,-0.07469173403207073
10296,Nov. Lockdown,156423349059075.2,-0.04716634741363568
10297,Nov. Lockdown,753344069864912.8,0.19709866334170925
10298,Nov. Lockdown,22107424040140.71,-0.1021295606609036
10299,Nov. Lockdown,62345867356089.86,-0.08566364911392328
1030,Nov. Lockdown,1474615680576912.8,0.49224911064105636
10300,Nov. Lockdown,93117783501818.81,-0.07307152060119242
10301,Nov. Lockdown,71196268360675.2,-0.08204199012099089
10302,Nov. Lockdown,33085716795501.586,-0.0976371503549866
10303,Nov. Lockdown,446016767581202.3,0.07133773030457362
10304,Nov. Lockdown,314297623172744.8,0.017437141659934874
10305,Nov. Lockdown,75558125665766.53,-0.08025708119689948
10306,Nov. Lockdown,39773278638639.95,-0.0949005434512491
10307,Nov. Lockdown,69508381468970.53,-0.0827326877218372
10308,Nov. Lockdown,52692066955497.8,-0.08961406593895355
10309,Nov. Lockdown,157552611910010.62,-0.046704243497964974
1031,Nov. Lockdown,764013432543624.8,0.20146465684575446
10310,Nov. Lockdown,77277523314307.28,-0.07955348912767705
10312,Nov. Lockdown,70967740668851.19,-0.08213550558653869
10313,Nov. Lockdown,117948784752624.69,-0.06291046474203926
10314,Nov. Lockdown,33543034229754.312,-0.0974500121905658
10315,Nov. Lockdown,352875541171724.4,0.0332235521940143
10316,Nov. Lockdown,22486095499897.438,-0.10197460509483555
10317,Nov. Lockdown,28887244287035.363,-0.09935520083755664
10318,Nov. Lockdown,36705620049926.97,-0.09615585530766133
10319,Nov. Lockdown,60696273720887.72,-0.086338676790129
1032,Nov. Lockdown,290367697387651.9,0.007644813507246009
10320,Nov. Lockdown,89965391367595.4,-0.07436150614153623
10321,Nov. Lockdown,306386150222597.0,0.014199699973123224
10323,Nov. Lockdown,192289952658785.66,-0.032489429677870434
10324,Nov. Lockdown,354160945378395.4,0.03374955047389238
10325,Nov. Lockdown,736856952412276.6,0.19035199534791591
10326,Nov. Lockdown,102995160547280.22,-0.06902961432092941
10327,Nov. Lockdown,218926872388089.56,-0.02158937669364163
10328,Nov. Lockdown,153543704391297.75,-0.04834472238241989
10329,Nov. Lockdown,386258030445476.94,0.04688394932428194
1033,Nov. Lockdown,587673171690163.1,0.1293047297187116
10330,Nov. Lockdown,28652758036448.242,-0.0994511545957782
10331,Nov. Lockdown,31969674902899.656,-0.0980938441426169
10332,Nov. Lockdown,209643329997466.44,-0.025388280807460896
10333,Nov. Lockdown,2194693497062248.2,0.7869110472396488
10334,Nov. Lockdown,148805538214775.5,-0.0502836200814416
10335,Nov. Lockdown,43124667964340.805,-0.09352912657601894
10336,Nov. Lockdown,179882473548460.9,-0.03756667513559011
10337,Nov. Lockdown,239097481070910.94,-0.01333539291469047
10338,Nov. Lockdown,118275072803574.75,-0.06277694491018108
10339,Nov. Lockdown,60509874727121.03,-0.08641495283589222
1034,Nov. Lockdown,129535331297571.22,-0.05816915183770928
10340,Nov. Lockdown,237762966608346.4,-0.013881487526905347
10341,Nov. Lockdown,112520301743962.58,-0.06513184593099512
10342,Nov. Lockdown,153197630657455.9,-0.04848633868316566
10343,Nov. Lockdown,833965660320107.0,0.23008970046480598
10344,Nov. Lockdown,415162227664501.4,0.05871179144550751
10345,Nov. Lockdown,83349088610371.34,-0.07706895322424463
10346,Nov. Lockdown,25295237552780.477,-0.10082508039273703
10347,Nov. Lockdown,94869014305609.0,-0.07235490213543463
10348,Nov. Lockdown,44220564282636.78,-0.09308067652788872
10349,Nov. Lockdown,78117883288056.22,-0.0792096067143659
1035,Nov. Lockdown,57215843330062.83,-0.08776289836129574
10350,Nov. Lockdown,42707367375757.75,-0.09369988950852504
10351,Nov. Lockdown,121649488278210.22,-0.061396105539934215
10352,Nov. Lockdown,134250695824400.25,-0.05623958476671474
10353,Nov. Lockdown,55648201062072.41,-0.08840439084447553
10354,Nov. Lockdown,109063082579801.31,-0.06654656927177209
10355,Nov. Lockdown,17298764535453.332,-0.10409730482640278
10356,Nov. Lockdown,71614187808826.4,-0.08187097394591204
10357,Nov. Lockdown,428087133403530.5,0.06400077225872791
10358,Nov. Lockdown,160600888364026.25,-0.04545686297510391
10359,Nov. Lockdown,33424209830286.285,-0.09749863614045126
1036,Nov. Lockdown,75356053119870.95,-0.08033977099284074
10360,Nov. Lockdown,198969407379982.7,-0.029756140277042726
10361,Nov. Lockdown,34204786057050.633,-0.09717921774236221
10362,Nov. Lockdown,1293126180035455.5,0.4179820710551394
10363,Nov. Lockdown,210599702341255.88,-0.024996925150504522
10364,Nov. Lockdown,51361345206194.51,-0.0901586085408038
10365,Nov. Lockdown,65318276172599.95,-0.08444731427040512
10366,Nov. Lockdown,23078942775385.305,-0.1017320069723783
10367,Nov. Lockdown,34218908020212.508,-0.09717343891552074
10368,Nov. Lockdown,39038095872058.39,-0.09520138646126182
10369,Nov. Lockdown,50445212183316.06,-0.09053349792709388
1037,Nov. Lockdown,195511921801912.44,-0.031170972636645946
10370,Nov. Lockdown,157291920669278.16,-0.046810920559929546
10371,Nov. Lockdown,94448509178453.94,-0.07252697639224473
10372,Nov. Lockdown,9213040336007.48,-0.1074060515991335
10373,Nov. Lockdown,70149492744761.76,-0.08247033956199262
10374,Nov. Lockdown,71545271361559.5,-0.08189917513938065
10375,Nov. Lockdown,83908018180438.34,-0.07684023451389464
10376,Nov. Lockdown,153711017518774.03,-0.048276256434668346
10377,Nov. Lockdown,10704129625013.963,-0.10679588524282967
10378,Nov. Lockdown,11789341365175.176,-0.10635180741449686
10379,Nov. Lockdown,157405609431617.66,-0.04676439815622051
1038,Nov. Lockdown,54484624427812.43,-0.08888053625068372
10380,Nov. Lockdown,163080638782255.47,-0.04444212811758109
10381,Nov. Lockdown,39627788661793.91,-0.09496007918107117
10382,Nov. Lockdown,43055773444919.95,-0.09355731879642738
10383,Nov. Lockdown,136517105568030.64,-0.05531215071876189
10384,Nov. Lockdown,55378630974299.18,-0.08851470120579177
10386,Nov. Lockdown,63859903476501.86,-0.08504409272000693
10387,Nov. Lockdown,1624069922459742.8,0.5534070512661665
10388,Nov. Lockdown,76910768560216.39,-0.07970356827693434
10389,Nov. Lockdown,139346227543142.0,-0.05415445006339539
1039,Nov. Lockdown,181994143112142.8,-0.036702562078854264
10390,Nov. Lockdown,31063651017767.633,-0.09846459678418647
10391,Nov. Lockdown,250501493779786.62,-0.008668774400883355
10392,Nov. Lockdown,69979692293310.3,-0.08253982334376528
10393,Nov. Lockdown,88688339445535.22,-0.07488408659586533
10394,Nov. Lockdown,12016037038756.902,-0.10625904162631837
10395,Nov. Lockdown,35433431842583.45,-0.09667644548876625
10396,Nov. Lockdown,55305023752462.1,-0.08854482190391302
10397,Nov. Lockdown,9439803659680.545,-0.10731325812796509
10398,Nov. Lockdown,27025791263224.973,-0.1001169231685687
10399,Nov. Lockdown,252546233496660.8,-0.007832049603895424
1040,Nov. Lockdown,74717006912568.58,-0.0806012741091828
10400,Nov. Lockdown,83311860183906.12,-0.0770841874114222
10401,Nov. Lockdown,19080654248907.992,-0.1033681404753408
10402,Nov. Lockdown,131592358932253.94,-0.05732739872076018
10403,Nov. Lockdown,120506593752456.56,-0.0618637876523068
10404,Nov. Lockdown,27011702965207.562,-0.10012268821934814
10405,Nov. Lockdown,177033552914731.25,-0.038732477569621296
10406,Nov. Lockdown,296492585575628.75,0.01015116958932629
10408,Nov. Lockdown,113411164628779.31,-0.06476729729906366
10409,Nov. Lockdown,96894892482557.12,-0.07152589564021161
1041,Nov. Lockdown,737892541098235.2,0.19077576700250398
10410,Nov. Lockdown,63482973051988.516,-0.08519833583971884
10411,Nov. Lockdown,82392447217881.16,-0.07746041897820634
10412,Nov. Lockdown,311626352741493.5,0.016344035192229798
10414,Nov. Lockdown,140941316284724.5,-0.05350172625093938
10416,Nov. Lockdown,123117532395091.97,-0.06079536946309751
10417,Nov. Lockdown,90510322024082.94,-0.07413851590509722
10418,Nov. Lockdown,65769978051923.74,-0.08426247403858625
10419,Nov. Lockdown,133724883099334.27,-0.05645475178381904
1042,Nov. Lockdown,360932119992656.4,0.03652037243119678
10420,Nov. Lockdown,71226711923089.02,-0.08202953235760416
10421,Nov. Lockdown,199056546348221.62,-0.02972048227377328
10422,Nov. Lockdown,134987766619757.47,-0.05593796915934845
10423,Nov. Lockdown,132648289211003.03,-0.05689530311424925
10424,Nov. Lockdown,129182777424284.39,-0.05831341986635803
10425,Nov. Lockdown,247242223629882.4,-0.010002495329763435
10426,Nov. Lockdown,19143032347695.83,-0.10334261482940454
