insee,Description,norm_km2_total_traffic,norm_total_traffic_period
24546,Curfew 6pm,732652417784824.9,0.23818787571857644
24547,Curfew 6pm,105957974171389.6,-0.09416767732771358
24548,Curfew 6pm,164820645246318.72,-0.06295097228388012
24549,Curfew 6pm,76831061063655.67,-0.1096145851678976
2455,Curfew 6pm,50894965702255.38,-0.12336930312581938
24550,Curfew 6pm,54477534950503.55,-0.12146935523899463
24551,Curfew 6pm,51079142857192.836,-0.12327162825282259
24552,Curfew 6pm,54507398064773.22,-0.12145351790078313
24553,Curfew 6pm,32358614909551.973,-0.13319970641397916
24554,Curfew 6pm,15970365298477.037,-0.14189090484162817
24555,Curfew 6pm,80452706767521.42,-0.10769391382141845
24557,Curfew 6pm,473288147711640.56,0.10063893731791612
24558,Curfew 6pm,75189300940313.34,-0.11048526161847638
24559,Curfew 6pm,47917206945004.56,-0.12494850120024015
2456,Curfew 6pm,199533315898341.94,-0.04454176350623976
24560,Curfew 6pm,102318489124662.19,-0.09609780943249878
24561,Curfew 6pm,55537234347918.86,-0.12090736369290708
24562,Curfew 6pm,253399573879526.3,-0.015974811709689854
24563,Curfew 6pm,278613355269702.5,-0.0026031593139822073
24564,Curfew 6pm,28372994959348.055,-0.13531340462254254
24565,Curfew 6pm,50961331335836.34,-0.12333410736642363
24566,Curfew 6pm,535644155115429.1,0.13370826725636398
24567,Curfew 6pm,141645679927810.12,-0.0752413771115517
24568,Curfew 6pm,64261626107538.766,-0.11628054742253734
24569,Curfew 6pm,44903704727349.5,-0.1265466551433007
2457,Curfew 6pm,181854418568702.6,-0.05391743255695367
24570,Curfew 6pm,220279505303802.94,-0.03353941407786634
24571,Curfew 6pm,49823176315969.74,-0.12393770636899194
24572,Curfew 6pm,164174528646364.12,-0.06329362801044462
24573,Curfew 6pm,36905893346675.62,-0.13078814324276022
24574,Curfew 6pm,227021805738997.6,-0.029963762477984626
24575,Curfew 6pm,235651911830909.56,-0.02538694882939451
24576,Curfew 6pm,59834063940185.16,-0.11862862133283567
24577,Curfew 6pm,211746977528837.5,-0.03806447891038734
2458,Curfew 6pm,45794054192279.08,-0.12607447513303138
24580,Curfew 6pm,180014960870246.03,-0.05489295417982112
24581,Curfew 6pm,34092223766131.54,-0.1322803197237569
24582,Curfew 6pm,25671821586514.977,-0.13674592086606555
24584,Curfew 6pm,60952666513093.516,-0.11803539160095172
24585,Curfew 6pm,15402355049504.809,-0.14219213834123387
24586,Curfew 6pm,158015487532094.6,-0.06655995905363245
24587,Curfew 6pm,295222439653180.4,0.006205154661222384
2459,Curfew 6pm,203400008366112.8,-0.042491136240141614
2460,Curfew 6pm,206281911566160.1,-0.04096277334872208
2461,Curfew 6pm,252034616534251.28,-0.01669869103875776
2462,Curfew 6pm,109109551962026.5,-0.09249629761428241
2463,Curfew 6pm,103580945024592.47,-0.09542828980759416
2464,Curfew 6pm,131733991022947.1,-0.08049785398185007
2465,Curfew 6pm,243080924865515.62,-0.021447112181939572
2466,Curfew 6pm,176441708384994.2,-0.05678796109748648
2467,Curfew 6pm,156783773400004.62,-0.06721317536301177
2468,Curfew 6pm,81762852729960.0,-0.10699910267325033
2469,Curfew 6pm,64063820923697.41,-0.11638544966308052
2470,Curfew 6pm,82157114645428.34,-0.1067900133183088
2471,Curfew 6pm,153717322621682.16,-0.0688394095744439
2472,Curfew 6pm,149754786895568.25,-0.07094086550107505
2473,Curfew 6pm,363882071592333.3,0.04261749272747085
2474,Curfew 6pm,253737461426877.38,-0.015795619435349878
2475,Curfew 6pm,240628119904556.03,-0.022747910932625882
2476,Curfew 6pm,56199498901855.25,-0.12055614420416012
2477,Curfew 6pm,371294485937027.06,0.0465485265734619
2478,Curfew 6pm,256380543903134.88,-0.014393910600852263
2480,Curfew 6pm,170039612375420.6,-0.06018319171042894
2481,Curfew 6pm,156448332452394.72,-0.0673910701294221
2482,Curfew 6pm,103293771152796.69,-0.09558058704264033
2483,Curfew 6pm,126326238878625.4,-0.08336575311990581
2484,Curfew 6pm,257536058569594.12,-0.013781105237827452
2485,Curfew 6pm,35493058027630.58,-0.13153741375027758
2486,Curfew 6pm,138641831967206.5,-0.07683441110185973
2487,Curfew 6pm,521966207652476.1,0.12645442634566983
2488,Curfew 6pm,285302350868986.5,0.0009442230736866496
2489,Curfew 6pm,313604967169168.6,0.01595398068198326
2490,Curfew 6pm,164744651032105.47,-0.06299127437902483
2491,Curfew 6pm,71289368462572.62,-0.11255351709559405
2492,Curfew 6pm,122629725240698.16,-0.08532612926013895
2493,Curfew 6pm,187471304255454.7,-0.050938623397493846
2494,Curfew 6pm,98829255338328.66,-0.09794825862122654
2495,Curfew 6pm,207114704403779.3,-0.040521117407871496
2496,Curfew 6pm,153171945807082.94,-0.06912863985992342
2497,Curfew 6pm,324485361459760.7,0.021724192144145164
2498,Curfew 6pm,113933958328600.56,-0.08993776488366224
2499,Curfew 6pm,131505922220014.38,-0.08061880596076702
2500,Curfew 6pm,16044054759791.871,-0.1418518250286211
25001,Curfew 6pm,793470326643912.8,0.27044150416537516
25002,Curfew 6pm,585374097116119.2,0.16008160205298505
25003,Curfew 6pm,14304372780261.062,-0.14277443248481275
25004,Curfew 6pm,51815859860148.48,-0.12288092431496073
25005,Curfew 6pm,114582955926025.12,-0.08959358127454314
25006,Curfew 6pm,65203899730709.22,-0.11578083041636116
25007,Curfew 6pm,234714546687365.44,-0.025884062716175816
25008,Curfew 6pm,182203784636254.12,-0.05373215286638038
25009,Curfew 6pm,64621571042968.64,-0.11608965742933548
2501,Curfew 6pm,136415613524014.94,-0.07801504397554956
25011,Curfew 6pm,229910548575074.38,-0.028431772314872504
25012,Curfew 6pm,85431530966063.88,-0.1050534885122585
25013,Curfew 6pm,408565323439731.8,0.06631441078856216
25014,Curfew 6pm,81275432061330.62,-0.10725759701214131
25015,Curfew 6pm,50740764913343.266,-0.1234510805996766
25016,Curfew 6pm,150030185394914.47,-0.0707948131122417
25017,Curfew 6pm,230618112635846.06,-0.02805652908887941
25018,Curfew 6pm,90301433260849.89,-0.10247082787602767
25019,Curfew 6pm,174642625212433.0,-0.057742070853662446
2502,Curfew 6pm,184291867619443.12,-0.05262477752301066
25020,Curfew 6pm,2883811756879095.0,1.3790145722392357
25021,Curfew 6pm,79505613808011.06,-0.10819618667153243
25022,Curfew 6pm,69848007195139.07,-0.11331791580067158
25024,Curfew 6pm,296496958564420.75,0.006881071676172873
25025,Curfew 6pm,104109015101736.53,-0.09514823782321008
25026,Curfew 6pm,8112673776179.471,-0.14605808302259707
25027,Curfew 6pm,268416716731389.4,-0.008010753836560339
25029,Curfew 6pm,108692597816057.33,-0.0927174213647652
2503,Curfew 6pm,87069669648282.98,-0.10418473262453072
25030,Curfew 6pm,191762194610979.9,-0.048663030799370795
25031,Curfew 6pm,696725913709383.1,0.21913493332743816
25032,Curfew 6pm,137248155513963.27,-0.07757352106702
25033,Curfew 6pm,215507254532187.7,-0.036070287074490705
25035,Curfew 6pm,325082174677670.25,0.02204070075392314
25036,Curfew 6pm,691724720365027.8,0.21648264496459457
25038,Curfew 6pm,69244053244136.83,-0.11363821136327858
25039,Curfew 6pm,128961673991481.0,-0.08196809992004592
2504,Curfew 6pm,159124104148439.75,-0.06597202518506767
25040,Curfew 6pm,538566494580003.75,0.13525807475639154
25041,Curfew 6pm,55909508558783.68,-0.12070993510151341
25042,Curfew 6pm,275961498115488.97,-0.004009521633084
25043,Curfew 6pm,1408943785661183.8,0.5968462201184254
25044,Curfew 6pm,5248785859018.738,-0.14757689184924377
25045,Curfew 6pm,73758369788166.1,-0.11124412890905094
25046,Curfew 6pm,507886758305033.0,0.1189876564993058
25047,Curfew 6pm,80112382007558.02,-0.10787439862540174
25048,Curfew 6pm,370175699011599.2,0.04595519907370366
25049,Curfew 6pm,294646911017789.56,0.005899933927484273
2505,Curfew 6pm,59450173420098.42,-0.11883221041426584
25050,Curfew 6pm,542484960983261.06,0.13733615935059804
25051,Curfew 6pm,282912327426390.3,-0.0003232806853663445
25052,Curfew 6pm,261620125990726.3,-0.011615197273808567
25053,Curfew 6pm,171942462140927.38,-0.05917405130297208
25054,Curfew 6pm,1002376492027754.8,0.38123094045045863
25055,Curfew 6pm,493477455045188.1,0.11134595486505378
25056,Curfew 6pm,691349580072482.1,0.21628369640095316
25057,Curfew 6pm,219027333565023.2,-0.03420347969228526
25058,Curfew 6pm,995450605361711.9,0.3775579273630019
25059,Curfew 6pm,245440163588207.94,-0.02019593451722696
2506,Curfew 6pm,58936670715104.66,-0.11910453686816726
25060,Curfew 6pm,287012901465700.9,0.001851381251612578
25061,Curfew 6pm,355817832122299.75,0.03834077574637383
25062,Curfew 6pm,27973948130226.58,-0.13552503156600057
25063,Curfew 6pm,42221972870811.766,-0.12796886094611973
25065,Curfew 6pm,315636386784277.75,0.017031305679083654
25066,Curfew 6pm,279826546220218.62,-0.0019597664238447388
25067,Curfew 6pm,356705980529939.1,0.03881178846751141
2507,Curfew 6pm,393180257591143.0,0.05815523190821553
25070,Curfew 6pm,110427969829011.12,-0.09179709961788518
25071,Curfew 6pm,622646883689306.0,0.17984851992077616
25072,Curfew 6pm,251045229069366.7,-0.017223393980390377
25073,Curfew 6pm,170465390778971.7,-0.05995738818172448
25074,Curfew 6pm,182343422109675.47,-0.05365809877163311
25075,Curfew 6pm,165692760366492.0,-0.06248846251370572
25077,Curfew 6pm,50857852060493.56,-0.12338898564424444
25078,Curfew 6pm,52706086125852.84,-0.12240880964107187
25079,Curfew 6pm,81815308637839.06,-0.10697128367397347
2508,Curfew 6pm,279395871443146.28,-0.0021881666517000508
25082,Curfew 6pm,486010025845701.5,0.10738574493065667
25083,Curfew 6pm,60316122429291.266,-0.11837297072450453
25084,Curfew 6pm,544611099790479.4,0.13846371688095024
25085,Curfew 6pm,110126245600845.25,-0.0919571133594166
25086,Curfew 6pm,52376007967141.11,-0.12258386035375188
25087,Curfew 6pm,110311955035730.64,-0.09185862587071099
25088,Curfew 6pm,6941411721318.23,-0.14667923971542018
25089,Curfew 6pm,175078760769424.0,-0.05751077460439123
2509,Curfew 6pm,135687015101931.64,-0.07840144237749475
25090,Curfew 6pm,71613866100870.6,-0.1123814259064383
25091,Curfew 6pm,347682820306623.0,0.03402652598942994
25092,Curfew 6pm,236819913757562.75,-0.024767521083947
25093,Curfew 6pm,262318825222676.4,-0.011244655342227265
25094,Curfew 6pm,42003594594842.734,-0.1280846737372217
25095,Curfew 6pm,14274474783025.18,-0.14279028832254606
25096,Curfew 6pm,742327896015230.4,0.2433190827222838
25097,Curfew 6pm,848016664078843.8,0.29936912324606774
25098,Curfew 6pm,128386308258150.89,-0.08227323426175515
25099,Curfew 6pm,104462622381527.28,-0.09496070888588869
2510,Curfew 6pm,184415201003580.25,-0.0525593699938524
25100,Curfew 6pm,120439132832648.06,-0.08648786853945763
25101,Curfew 6pm,46758438092469.08,-0.12556303235934327
25102,Curfew 6pm,109086818072718.67,-0.09250835410278456
25103,Curfew 6pm,91916310457946.06,-0.10161440827727054
25104,Curfew 6pm,127169771862690.06,-0.08291840134538692
25105,Curfew 6pm,223313208917751.94,-0.031930546706106976
25106,Curfew 6pm,187085673364201.38,-0.051143135451877535
25107,Curfew 6pm,191826295619800.16,-0.04862903604091332
25108,Curfew 6pm,361531082397892.75,0.04137069004414259
25109,Curfew 6pm,306930761196170.5,0.012414441693077044
2511,Curfew 6pm,55943815643942.8,-0.12069174098733597
25110,Curfew 6pm,150520688919985.75,-0.07053468383870569
25111,Curfew 6pm,583931124683025.8,0.15931634889665236
25112,Curfew 6pm,917268217324196.5,0.33609537558918073
25113,Curfew 6pm,32789954788225.1,-0.13297095346206092
25114,Curfew 6pm,70447869028806.6,-0.11299979041514811
25115,Curfew 6pm,920651604608605.9,0.33788969108621314
25116,Curfew 6pm,62127090420360.13,-0.11741255807946745
25117,Curfew 6pm,519014605902124.44,0.12488910014546559
25119,Curfew 6pm,1691178261950834.0,0.7465239401172273
2512,Curfew 6pm,70714906879349.2,-0.1128581719383835
25120,Curfew 6pm,152464731474732.62,-0.06950369761405845
25121,Curfew 6pm,59507746486734.07,-0.11880167762656163
25122,Curfew 6pm,102795405991200.16,-0.09584488558651506
25124,Curfew 6pm,90510503923570.6,-0.10235995120168913
25125,Curfew 6pm,21339710949313.523,-0.13904337386147284
25126,Curfew 6pm,81135444102865.11,-0.10733183698000724
25127,Curfew 6pm,169021451757814.47,-0.06072315394976733
25129,Curfew 6pm,199924467931218.94,-0.04433432341875079
2513,Curfew 6pm,13617884120485.002,-0.14313849877023305
25130,Curfew 6pm,159400253091138.12,-0.0658255748127866
25131,Curfew 6pm,50596551054670.38,-0.12352756169384396
25132,Curfew 6pm,188846976851625.3,-0.05020906143764194
25133,Curfew 6pm,526635679073473.4,0.12893079225632192
25134,Curfew 6pm,12423336574895.646,-0.14377200448294578
25136,Curfew 6pm,463529649043148.1,0.09546370199403498
25138,Curfew 6pm,114514725902668.14,-0.08962976577781787
25139,Curfew 6pm,109531410222517.83,-0.09227257305935525
2514,Curfew 6pm,92884872224562.34,-0.10110074985108891
25140,Curfew 6pm,41046417188097.984,-0.12859229468332076
25141,Curfew 6pm,429335213288240.25,0.07732932929894476
25142,Curfew 6pm,37210609715197.11,-0.1306265426761455
25143,Curfew 6pm,287329439052824.1,0.0020192509780803916
25145,Curfew 6pm,384363672657741.4,0.053479522730669755
25147,Curfew 6pm,224278139920556.0,-0.03141881378688825
25148,Curfew 6pm,275931222706574.38,-0.004025577623967685
25149,Curfew 6pm,114422924377568.44,-0.0896784509815179
2515,Curfew 6pm,176085817508778.94,-0.05697670109700945
25150,Curfew 6pm,289092712864209.4,0.002954369916387859
25151,Curfew 6pm,592093092592716.8,0.16364489430856077
25152,Curfew 6pm,186669024092810.56,-0.05136409751789011
25153,Curfew 6pm,92502182648086.34,-0.10130370203477412
25154,Curfew 6pm,482495808772458.25,0.10552204632792433
25155,Curfew 6pm,174755063561655.7,-0.05768244130034448
25156,Curfew 6pm,49391424517209.55,-0.12416667777494267
25157,Curfew 6pm,129796938876069.97,-0.08152513297580898
25159,Curfew 6pm,153820960727589.2,-0.06878444706383538
2516,Curfew 6pm,114440620267843.84,-0.08966906630057958
25160,Curfew 6pm,331252492824668.0,0.02531301235827168
25161,Curfew 6pm,12028138279958.316,-0.1439815904290402
25162,Curfew 6pm,707464697065268.2,0.22483004410696028
25163,Curfew 6pm,78414048846079.72,-0.10877507751747141
25164,Curfew 6pm,520376148761559.2,0.12561116866650515
25166,Curfew 6pm,299751364829993.9,0.008606984527729993
2517,Curfew 6pm,135776799573666.0,-0.07835382687992276
25170,Curfew 6pm,1518062132130146.0,0.6547150727271757
25171,Curfew 6pm,317649041154861.94,0.018098678883431304
25172,Curfew 6pm,197460485391197.4,-0.04564104998722567
25173,Curfew 6pm,745553202221626.8,0.2450295629074755
25174,Curfew 6pm,297657056119406.06,0.007496307487506506
25175,Curfew 6pm,80060125341450.81,-0.10790211196057074
25176,Curfew 6pm,94019682094867.12,-0.10049892488536419
25177,Curfew 6pm,187889927711394.16,-0.05071661436001986
25178,Curfew 6pm,76395127862321.6,-0.10984577410167089
25179,Curfew 6pm,69575099943518.97,-0.11346264700336034
2518,Curfew 6pm,57338516332463.17,-0.11995208783835552
25180,Curfew 6pm,14735007011976.34,-0.1425460537594212
25181,Curfew 6pm,33912852194142.008,-0.13237544604666734
25182,Curfew 6pm,22573267302581.47,-0.13838918056491153
25183,Curfew 6pm,18257379181998.78,-0.14067803025525116
25184,Curfew 6pm,60837085076896.11,-0.11809668803103937
25185,Curfew 6pm,12852903314735.945,-0.1435441918816935
25186,Curfew 6pm,170482180790680.78,-0.05994848391636184
25187,Curfew 6pm,155048884965571.2,-0.0681332406531636
25188,Curfew 6pm,901631495896870.8,0.32780273592918197
25189,Curfew 6pm,10905662262879.703,-0.14457687436882805
2519,Curfew 6pm,87584192681236.31,-0.10391186505898113
25190,Curfew 6pm,383703028278149.25,0.053129162470763415
25191,Curfew 6pm,236747162507576.94,-0.024806103334308802
25192,Curfew 6pm,430083757285622.75,0.07772630545975942
25193,Curfew 6pm,100457476779922.62,-0.09708476215461899
25194,Curfew 6pm,412789427305898.75,0.06855458443438255
25195,Curfew 6pm,475048769796309.5,0.10157264996307976
25196,Curfew 6pm,549899327093974.75,0.14126822827880753
25197,Curfew 6pm,76831339471984.56,-0.10961443751930257
25198,Curfew 6pm,100463825793226.75,-0.09708139507541556
25199,Curfew 6pm,103907891541838.34,-0.09525489990177453
2520,Curfew 6pm,103467521151155.19,-0.09548844201505198
25200,Curfew 6pm,191258031914670.62,-0.04893040395620149
25201,Curfew 6pm,247661185930705.75,-0.019018057297328788
25202,Curfew 6pm,130080676520481.0,-0.08137465807900832
25203,Curfew 6pm,232729740024584.0,-0.026936667415038577
25204,Curfew 6pm,787854886646120.8,0.26746346169973045
25207,Curfew 6pm,789359356136255.8,0.2682613286579119
25208,Curfew 6pm,245699020486683.12,-0.02005865465376349
25209,Curfew 6pm,12228503717218.8,-0.1438753304064874
2521,Curfew 6pm,364551922313927.3,0.042972735396849225
25210,Curfew 6pm,130923772856433.56,-0.08092753787256261
25211,Curfew 6pm,135827074871051.19,-0.07832716432620572
25212,Curfew 6pm,636687363235784.8,0.18729462286976523
25213,Curfew 6pm,140865986677387.38,-0.07565487268996558
25214,Curfew 6pm,50398460801035.0,-0.12363261511576432
25215,Curfew 6pm,294371119522652.9,0.005753673120761442
25216,Curfew 6pm,249461990873291.6,-0.018063034432963344
25217,Curfew 6pm,193201793307445.88,-0.04789956684049167
25218,Curfew 6pm,230267404684147.12,-0.028242520422347383
25219,Curfew 6pm,240480190951637.0,-0.022826362256807863
2522,Curfew 6pm,36096797612321.664,-0.131217231872792
25220,Curfew 6pm,60540673136303.69,-0.11825388450126352
25221,Curfew 6pm,259739460821276.44,-0.012612572500056715
25222,Curfew 6pm,110335817704910.3,-0.0918459707551388
25223,Curfew 6pm,26852534207088.016,-0.13611975224434192
25224,Curfew 6pm,168341220520653.94,-0.061083901729374744
25225,Curfew 6pm,238397669736205.44,-0.02393078802177016
25226,Curfew 6pm,238574107726540.06,-0.023837217468442883
25227,Curfew 6pm,614810386256397.8,0.17569258162452633
25228,Curfew 6pm,397317951234873.9,0.06034957952580276
25229,Curfew 6pm,105545919833371.53,-0.09438620255766055
2523,Curfew 6pm,123620683580794.3,-0.08480059323452893
25230,Curfew 6pm,967440675556707.9,0.36270339050536843
25231,Curfew 6pm,295250367057454.6,0.006219965432224594
25232,Curfew 6pm,526817375250151.25,0.1290271513893916
25233,Curfew 6pm,318609567698567.8,0.018608075981015788
25234,Curfew 6pm,389684210722338.8,0.05630116952997322
25235,Curfew 6pm,409966419570003.94,0.0670574556391957
25236,Curfew 6pm,83640572737315.17,-0.10600328935805271
25237,Curfew 6pm,297747723742331.5,0.0075443913476202626
25238,Curfew 6pm,159551384131636.38,-0.0657454253219795
25239,Curfew 6pm,343001479919533.25,0.031543865596945504
2524,Curfew 6pm,142858313142329.12,-0.07459828000615855
25240,Curfew 6pm,384118699890533.06,0.05334960605380032
25241,Curfew 6pm,239686361338911.8,-0.023247354787778098
25242,Curfew 6pm,111063306021998.78,-0.0914601610763956
25243,Curfew 6pm,79537511275895.81,-0.10817927045233239
25244,Curfew 6pm,329397924932782.9,0.024329477329916502
25245,Curfew 6pm,423664338293709.75,0.07432188793055418
25246,Curfew 6pm,64781867806152.24,-0.11600464707074312
25247,Curfew 6pm,105289554205247.0,-0.09452216122298095
25248,Curfew 6pm,366365715381422.5,0.04393464626777236
25249,Curfew 6pm,290911044783241.2,0.003918687881434811
2525,Curfew 6pm,824315335537641.0,0.2867995716320085
25250,Curfew 6pm,94032968055332.66,-0.10049187892734864
25251,Curfew 6pm,75071405658852.94,-0.11054778515266538
25252,Curfew 6pm,645455544608775.0,0.1919446621339204
25253,Curfew 6pm,58451394154363.94,-0.11936189411996519
25254,Curfew 6pm,42275586531243.67,-0.1279404279546591
25255,Curfew 6pm,234433298280562.75,-0.026033217492859865
25256,Curfew 6pm,309557311103479.4,0.013807382792114112
25257,Curfew 6pm,187653359805396.1,-0.050842073677606354
25258,Curfew 6pm,593058181508631.9,0.16415671097401324
25259,Curfew 6pm,30627772415082.71,-0.1341176260163431
2526,Curfew 6pm,194491520729326.38,-0.04721558427937858
25261,Curfew 6pm,806527956700667.8,0.2773663714642842
25262,Curfew 6pm,404641053044695.75,0.06423324815701681
25263,Curfew 6pm,156008401624137.7,-0.06762437912907499
25264,Curfew 6pm,199886000344859.8,-0.0443547239761022
25265,Curfew 6pm,190738650953026.03,-0.049205847832413004
25266,Curfew 6pm,237480876029382.84,-0.024416992235906022
25267,Curfew 6pm,448083754816859.94,0.08727226393328998
25268,Curfew 6pm,180903763932421.44,-0.054421594275023945
25269,Curfew 6pm,100926955988237.38,-0.09683578273009512
2527,Curfew 6pm,82885792687330.47,-0.1064035726914976
25270,Curfew 6pm,118705074682313.88,-0.08740749350413059
25271,Curfew 6pm,50355239702173.484,-0.12365553660862542
25273,Curfew 6pm,42646486424890.66,-0.127743728206426
25274,Curfew 6pm,245870806733619.25,-0.01996755106462521
25275,Curfew 6pm,41590309492822.18,-0.1283038516795948
25276,Curfew 6pm,37755707548744.18,-0.13033746034299398
25277,Curfew 6pm,71359096539868.66,-0.11251653812772743
25278,Curfew 6pm,242266053932213.7,-0.021879263579576612
25279,Curfew 6pm,67916134729763.72,-0.11434244784844695
2528,Curfew 6pm,270772473884907.5,-0.0067614225562542905
25280,Curfew 6pm,166221432698645.88,-0.0622080911347604
25281,Curfew 6pm,88991516580466.38,-0.10316551742879154
25282,Curfew 6pm,50441249660999.45,-0.12360992285263254
25283,Curfew 6pm,34311382374517.258,-0.13216409309810673
25284,Curfew 6pm,997435958707671.5,0.3786108219849553
25285,Curfew 6pm,188316390078958.56,-0.05049044810392852
25286,Curfew 6pm,140933071527716.47,-0.07561929550756136
25287,Curfew 6pm,845170482870342.8,0.29785970483768504
25288,Curfew 6pm,302600318818685.75,0.010117873427678782
25289,Curfew 6pm,282582649928961.6,-0.0004981189149077805
2529,Curfew 6pm,187813599648783.34,-0.05075709350535215
25290,Curfew 6pm,293786777583410.4,0.005443778417905457
25293,Curfew 6pm,254669703212805.25,-0.015301222624443993
25295,Curfew 6pm,467082206767487.0,0.09734773383640091
25296,Curfew 6pm,257037034146918.94,-0.014045753408354589
25297,Curfew 6pm,195551157721380.94,-0.04665362582879459
25298,Curfew 6pm,52770946974327.54,-0.12237441191601536
25299,Curfew 6pm,122146234696327.38,-0.0855825393319125
2530,Curfew 6pm,128132990119668.94,-0.08240757674854406
25300,Curfew 6pm,188163674099512.62,-0.05057143813714966
25301,Curfew 6pm,24725424217717.523,-0.13724782482279224
25303,Curfew 6pm,176872101915790.47,-0.05655971002327785
25304,Curfew 6pm,334459622935984.75,0.027013853194983443
25305,Curfew 6pm,189438652938550.47,-0.04989527720818487
25306,Curfew 6pm,110802454919376.38,-0.09159849852833618
25307,Curfew 6pm,846587625224523.0,0.2986112594998792
25308,Curfew 6pm,151454050804040.53,-0.07003969300492913
25309,Curfew 6pm,319517695856390.25,0.01908968458502658
2531,Curfew 6pm,18660677514029.6,-0.14046414860758263
25310,Curfew 6pm,113920950083232.9,-0.0899446635607247
25311,Curfew 6pm,335994308699293.4,0.027827744782526108
25312,Curfew 6pm,20872972452824.836,-0.13929089980128184
25313,Curfew 6pm,49599917711953.25,-0.12405610734983105
25314,Curfew 6pm,86241209587922.53,-0.10462409075885576
25315,Curfew 6pm,232904436242475.94,-0.026844020577805116
25316,Curfew 6pm,137051164133110.0,-0.0776779917225301
25317,Curfew 6pm,237096329082333.7,-0.024620929440968622
25318,Curfew 6pm,223270019891734.25,-0.03195345118974157
2532,Curfew 6pm,144497051722526.06,-0.07372920597387689
25320,Curfew 6pm,175430529862156.44,-0.05732422051483273
25321,Curfew 6pm,190244624213820.25,-0.049467845575973134
25322,Curfew 6pm,253730875535894.5,-0.01579911213815301
25323,Curfew 6pm,30384380751268.766,-0.13424670418491172
25324,Curfew 6pm,58983744812238.74,-0.11907957201049764
25325,Curfew 6pm,74723549452683.69,-0.1107322641167924
25326,Curfew 6pm,290061399089848.9,0.0034680943470600527
25327,Curfew 6pm,701655947932564.6,0.22174948379534262
25328,Curfew 6pm,244086345190849.12,-0.020913906515804267
25329,Curfew 6pm,40259601077304.3,-0.1290095677361035
2533,Curfew 6pm,8603452799172.461,-0.14579780764394543
25330,Curfew 6pm,381684425167631.75,0.052058634464629
25331,Curfew 6pm,103129161624789.73,-0.09566788459454137
25332,Curfew 6pm,342130971016362.75,0.031082207653599495
25333,Curfew 6pm,30474266398680.266,-0.13419903503073172
25334,Curfew 6pm,44018569946817.305,-0.12701606964426243
25335,Curfew 6pm,122331514107627.56,-0.08548427989808743
25336,Curfew 6pm,108977065996640.53,-0.09256655904191345
25338,Curfew 6pm,9983423275452.463,-0.14506596638461158
25339,Curfew 6pm,114545752186965.47,-0.08961331157436721
2534,Curfew 6pm,130327894774716.14,-0.08124355055053606
25340,Curfew 6pm,583047972929343.8,0.15884798605649955
25341,Curfew 6pm,7859046578929.828,-0.14619258941286192
25342,Curfew 6pm,335771426738483.5,0.02770954354729272
25343,Curfew 6pm,183905307433768.75,-0.05282978241112601
25344,Curfew 6pm,81641839298566.12,-0.10706327985932053
25345,Curfew 6pm,120270719657994.94,-0.08657718328346492
25346,Curfew 6pm,120520912187325.75,-0.0864444984044123
25347,Curfew 6pm,85789000421492.66,-0.10486391134308629
25348,Curfew 6pm,450392898113894.2,0.08849687443585627
25349,Curfew 6pm,124182257259555.44,-0.08450277324827735
2535,Curfew 6pm,24229226934766.836,-0.13751097367320214
25350,Curfew 6pm,136969926112770.6,-0.07772107477114085
25351,Curfew 6pm,43497205995215.74,-0.12729256516171722
25354,Curfew 6pm,243429954812634.3,-0.021262010746484844
25355,Curfew 6pm,973989346308815.6,0.36617635426261114
25356,Curfew 6pm,204471452720546.06,-0.04192291597809052
25357,Curfew 6pm,29641041513277.797,-0.134640920099958
25359,Curfew 6pm,70330486334189.34,-0.11306204210859323
2536,Curfew 6pm,381618550380819.7,0.05202369901653967
25360,Curfew 6pm,265385756888710.3,-0.009618166101086616
25361,Curfew 6pm,519546694853159.0,0.12517128346365694
25362,Curfew 6pm,430061770976248.25,0.07771464543614491
25364,Curfew 6pm,116797905777176.44,-0.08841892448565469
25365,Curfew 6pm,71514815659205.03,-0.1124339554360276
25366,Curfew 6pm,430205783000068.0,0.0777910194910128
25367,Curfew 6pm,269908152100329.84,-0.0072197992781970425
25368,Curfew 6pm,164033544360320.62,-0.06336839636181
25369,Curfew 6pm,159206933073891.38,-0.06592809843000028
2537,Curfew 6pm,135413713219292.12,-0.07854638286528574
25370,Curfew 6pm,171982945816591.56,-0.05915258155076376
25371,Curfew 6pm,374453000073982.25,0.0482235848470594
25372,Curfew 6pm,90548304294982.22,-0.10233990448917414
25373,Curfew 6pm,11806855065693.266,-0.1440989437992614
25374,Curfew 6pm,442446608616828.0,0.08428270999355525
25375,Curfew 6pm,405597867625430.44,0.06474067668519917
25376,Curfew 6pm,89107999001675.88,-0.1031037431783322
25377,Curfew 6pm,185749332343114.7,-0.05185183865428804
25378,Curfew 6pm,438746754655717.06,0.08232056237605694
25379,Curfew 6pm,378773084944467.4,0.0505146602043872
2538,Curfew 6pm,76765078670442.6,-0.10964957768300786
25380,Curfew 6pm,914669488342365.2,0.33471718879212864
25381,Curfew 6pm,525154209958732.5,0.12814512311250162
25382,Curfew 6pm,352616944334537.4,0.03664324540797325
25383,Curfew 6pm,325137386823605.9,0.022069981471957757
25384,Curfew 6pm,57938412726784.2,-0.11963394412424272
25385,Curfew 6pm,49730198200037.31,-0.12398701555540144
